No,Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),PF
1872,1/8/2026,17:54:00,189.6,0.29,23.3,6.69,50,0.42
1873,1/8/2026,17:52:00,189,0.29,23.4,6.69,50,0.43
1874,1/8/2026,17:50:00,187.4,0.29,23.5,6.69,50,0.43
1875,1/8/2026,17:48:00,187.7,0.29,23.4,6.68,49.9,0.43
1876,1/8/2026,17:46:00,189.7,0.29,23.5,6.68,50,0.42
1877,1/8/2026,17:44:00,190.1,0.29,23.3,6.68,50,0.42
1878,1/8/2026,17:42:00,185.8,0.3,23.5,6.68,50,0.43
1879,1/8/2026,17:40:00,186.5,0.3,23.3,6.68,49.9,0.42
1880,1/8/2026,17:38:00,187,0.3,23.4,6.68,50,0.42
1881,1/8/2026,17:36:00,189.8,0.29,23.2,6.68,50,0.42
1882,1/8/2026,17:34:00,187.2,0.3,24.4,6.68,50,0.43
1883,1/8/2026,17:32:00,186.8,0.3,24.3,6.68,49.9,0.43
1884,1/8/2026,17:30:00,188.3,0.3,24.3,6.68,49.9,0.43
1885,1/8/2026,17:28:00,190.9,0.3,24.1,6.68,50,0.42
1886,1/8/2026,17:26:00,190.1,0.3,24.3,6.68,49.9,0.42
1887,1/8/2026,17:24:00,188.3,0.3,24,6.68,50,0.43
1888,1/8/2026,17:22:00,187.7,0.3,24.3,6.67,50,0.43
1889,1/8/2026,17:20:00,190.8,0.3,24,6.67,50,0.42
1890,1/8/2026,17:18:00,190.3,0.3,23.8,6.67,50,0.42
1891,1/8/2026,17:16:00,190.9,0.3,23.9,6.67,50,0.42
1892,1/8/2026,17:14:00,192.7,0.3,24.2,6.67,50,0.41
1893,1/8/2026,17:12:00,192.1,0.33,26.4,6.67,50,0.42
1894,1/8/2026,17:10:00,191.5,0.32,25.5,6.67,50,0.42
1895,1/8/2026,17:08:00,193.5,0.32,25.4,6.67,50,0.41
1896,1/8/2026,17:06:00,189,0.32,26.1,6.67,50,0.43
1897,1/8/2026,17:04:00,189,0.31,25.3,6.67,50,0.42
1898,1/8/2026,17:02:00,188,0.34,27.5,6.67,50,0.43
1899,1/8/2026,17:00:00,187.3,0.33,26.6,6.66,50,0.43
1900,1/8/2026,16:58:00,193.7,0.32,26,6.66,50,0.42
1901,1/8/2026,16:56:00,194.3,0.31,25.4,6.66,50,0.42
1902,1/8/2026,16:54:00,195.1,0.31,25.1,6.66,50,0.41
1903,1/8/2026,16:52:00,197.8,0.32,25.8,6.66,49.9,0.41
1904,1/8/2026,16:50:00,196.8,0.31,25.1,6.66,50,0.41
1905,1/8/2026,16:48:00,197.3,0.32,25.4,6.66,50,0.4
1906,1/8/2026,16:46:00,195.9,0.33,26.2,6.66,50,0.4
1907,1/8/2026,16:44:00,194.6,0.33,26.3,6.66,50,0.41
1908,1/8/2026,16:42:00,195.9,0.31,26.6,6.66,50,0.44
1909,1/8/2026,16:40:00,196.6,0.31,26.7,6.66,50,0.44
1910,1/8/2026,16:38:00,196.1,0.31,26.6,6.66,49.9,0.44
1911,1/8/2026,16:36:00,192.8,0.31,26.3,6.66,50,0.44
1912,1/8/2026,16:34:00,192.1,0.31,26.5,6.65,50,0.44
1913,1/8/2026,16:32:00,193.8,0.32,27.1,6.65,50,0.44
1914,1/8/2026,16:30:00,196,0.31,26.2,6.65,49.9,0.44
1915,1/8/2026,16:28:00,190.3,0.34,26.4,6.65,49.9,0.41
1916,1/8/2026,16:26:00,194.3,0.31,27.1,6.65,50,0.44
1917,1/8/2026,16:24:00,194.8,0.31,26.3,6.65,49.9,0.44
1918,1/8/2026,16:22:00,196,0.31,26.4,6.65,49.9,0.44
1919,1/8/2026,16:20:00,195.6,0.31,26.4,6.65,49.9,0.44
1920,1/8/2026,16:18:00,195.5,0.32,28.2,6.65,50,0.44
1921,1/8/2026,16:16:00,192.8,0.31,26.8,6.65,50,0.44
1922,1/8/2026,16:14:00,192.9,0.34,26.3,6.64,50,0.41
1923,1/8/2026,16:12:00,195.5,0.33,29.1,6.64,50,0.45
1924,1/8/2026,16:10:00,193.7,0.31,26.6,6.64,50,0.44
1925,1/8/2026,16:08:00,194.3,0.32,27,6.64,50,0.44
1926,1/8/2026,16:06:00,194.9,0.4,35.4,6.64,50,0.46
1927,1/8/2026,16:04:00,196,0.31,26.8,6.64,50,0.44
1928,1/8/2026,16:02:00,196.5,0.31,26.6,6.64,50,0.44
1929,1/8/2026,16:00:00,196.7,0.4,36.1,6.64,50,0.46
1930,1/8/2026,15:58:00,195.1,0.33,26,6.64,50,0.4
1931,1/8/2026,15:56:00,192.3,0.42,37.3,6.64,50,0.46
1932,1/8/2026,15:54:00,194.2,0.22,16.7,6.64,50,0.38
1933,1/8/2026,15:52:00,195.7,0.23,17,6.63,49.9,0.38
1934,1/8/2026,15:50:00,194.6,0.23,17.1,6.63,50,0.39
1935,1/8/2026,15:48:00,190.2,0.23,17.7,6.63,50,0.4
1936,1/8/2026,15:46:00,190.6,0.26,17.8,6.63,50,0.36
1937,1/8/2026,15:44:00,191.1,0.24,16.5,6.63,49.9,0.36
1938,1/8/2026,15:42:00,192.7,0.24,18.2,6.63,50,0.39
1939,1/8/2026,15:40:00,194.1,0.23,16.8,6.63,50,0.38
1940,1/8/2026,15:38:00,196.4,0.23,17.1,6.63,49.9,0.38
1941,1/8/2026,15:36:00,195.7,0.23,16.8,6.63,49.9,0.38
1942,1/8/2026,15:34:00,191.2,0.25,17.7,6.63,50,0.37
1943,1/8/2026,15:32:00,190.8,0.26,17.8,6.63,50,0.36
1944,1/8/2026,15:30:00,193,0.25,17.7,6.63,49.9,0.36
1945,1/8/2026,15:28:00,192.9,0.25,17.6,6.63,49.9,0.36
1946,1/8/2026,15:26:00,191.8,0.29,20.4,6.63,49.9,0.37
1947,1/8/2026,15:24:00,193,0.25,17.7,6.63,50,0.36
1948,1/8/2026,15:22:00,195.1,0.27,19.1,6.63,50,0.37
1949,1/8/2026,15:20:00,194.9,0.25,17.4,6.62,50,0.35
1950,1/8/2026,15:18:00,194.2,0.25,17.5,6.62,49.9,0.35
1951,1/8/2026,15:16:00,196,0.25,17.5,6.62,50,0.35
1952,1/8/2026,15:14:00,193,0.26,17.9,6.62,50,0.36
1953,1/8/2026,15:12:00,193.1,0.25,17.8,6.62,49.9,0.36
1954,1/8/2026,15:10:00,194.5,0.26,17.9,6.62,50,0.36
1955,1/8/2026,15:08:00,197.2,0.26,17.9,6.62,49.9,0.35
1956,1/8/2026,15:06:00,194.7,0.38,29.9,6.62,50,0.41
1957,1/8/2026,15:04:00,197,0.33,25.4,6.62,50,0.39
1958,1/8/2026,15:02:00,195.1,0.34,26.6,6.62,50,0.4
1959,1/8/2026,15:00:00,195.6,0.33,25.3,6.62,49.9,0.4
1960,1/8/2026,14:58:00,194.7,0.33,25.5,6.62,50,0.4
1961,1/8/2026,14:56:00,194.2,0.33,26,6.62,50,0.4
1962,1/8/2026,14:54:00,191.4,0.32,25.4,6.62,49.9,0.41
1963,1/8/2026,14:52:00,194.2,0.33,25.5,6.61,50,0.4
1964,1/8/2026,14:50:00,194.9,0.33,25.5,6.61,50,0.4
1965,1/8/2026,14:48:00,195.3,0.32,25.1,6.61,50,0.4
1966,1/8/2026,14:46:00,194.5,0.32,25,6.61,50,0.4
1967,1/8/2026,14:44:00,193.7,0.32,25.4,6.61,50,0.4
1968,1/8/2026,14:42:00,190.1,0.33,25.3,6.61,49.9,0.41
1969,1/8/2026,14:40:00,191.2,0.32,25.3,6.61,49.9,0.41
1970,1/8/2026,14:38:00,192.5,0.33,25.4,6.61,50,0.4
1971,1/8/2026,14:36:00,191.6,0.32,25,6.61,50,0.4
1972,1/8/2026,14:34:00,192.4,0.33,25.7,6.61,50,0.4
1973,1/8/2026,14:32:00,192.3,0.33,25.2,6.61,50,0.4
1974,1/8/2026,14:30:00,191.8,0.32,25.2,6.61,49.9,0.4
1975,1/8/2026,14:28:00,195.9,0.32,25,6.6,50,0.4
1976,1/8/2026,14:26:00,194.7,0.33,26.3,6.6,50,0.4
1977,1/8/2026,14:24:00,192.4,0.34,26.2,6.6,50,0.41
1978,1/8/2026,14:22:00,191.5,0.34,26.6,6.6,50,0.41
1979,1/8/2026,14:20:00,192.4,0.35,25.6,6.6,50,0.38
1980,1/8/2026,14:18:00,191.5,0.38,30.4,6.6,49.9,0.41
1981,1/8/2026,14:16:00,189.3,0.47,45,6.6,50,0.5
1982,1/8/2026,14:14:00,194.3,0.42,39.4,6.6,50,0.48
1983,1/8/2026,14:12:00,197.2,0.42,39.8,6.6,50,0.48
1984,1/8/2026,14:10:00,191.3,0.45,40.2,6.59,50,0.46
1985,1/8/2026,14:08:00,195.1,0.42,36.5,6.59,50,0.45
1986,1/8/2026,14:06:00,194.6,0.43,37.9,6.59,50,0.45
1987,1/8/2026,14:04:00,192.5,0.43,37.9,6.59,49.9,0.46
1988,1/8/2026,14:02:00,193.6,0.48,46.1,6.59,50,0.5
1989,1/8/2026,14:00:00,193.2,0.43,38.2,6.59,50,0.46
1990,1/8/2026,13:58:00,192.8,0.42,37.3,6.59,50,0.46
1991,1/8/2026,13:56:00,185.1,0.49,45.9,6.59,50,0.51
1992,1/8/2026,13:54:00,191.6,0.48,45.9,6.58,50,0.5
1993,1/8/2026,13:52:00,190.7,0.49,46.3,6.58,50,0.5
1994,1/8/2026,13:50:00,190.5,0.47,43,6.58,50,0.48
1995,1/8/2026,13:48:00,190.3,0.48,46.3,6.58,49.9,0.5
1996,1/8/2026,13:46:00,189.4,0.51,48.7,6.58,50,0.51
1997,1/8/2026,13:44:00,192.2,0.5,49.2,6.58,50,0.51
1998,1/8/2026,13:42:00,193.9,0.41,37.5,6.57,49.9,0.47
1999,1/8/2026,13:40:00,187.2,0.43,36.6,6.57,50,0.45
2000,1/8/2026,13:38:00,183.2,0.43,35.4,6.57,49.9,0.45
2001,1/8/2026,13:36:00,187.4,0.43,37.1,6.57,50,0.46
2002,1/8/2026,13:34:00,189.3,0.4,32.9,6.57,49.9,0.43
2003,1/8/2026,13:32:00,186.4,0.46,40.2,6.57,50,0.47
2004,1/8/2026,13:30:00,188,0.41,33.5,6.57,49.9,0.43
2005,1/8/2026,13:28:00,187.7,0.41,33.3,6.57,50,0.43
2006,1/8/2026,13:26:00,184.5,0.49,45.8,6.57,50,0.51
2007,1/8/2026,13:24:00,186.7,0.4,32.1,6.56,50,0.43
2008,1/8/2026,13:22:00,191,0.39,30.7,6.56,50,0.41
2009,1/8/2026,13:20:00,190.3,0.44,37.7,6.56,50,0.45
2010,1/8/2026,13:18:00,189.3,0.45,39.3,6.56,50,0.46
2011,1/8/2026,13:16:00,188.5,0.46,40.8,6.56,50,0.47
2012,1/8/2026,13:14:00,187.1,0.46,43.7,6.56,50,0.51
2013,1/8/2026,13:12:00,190.1,0.48,46.8,6.56,49.9,0.52
2014,1/8/2026,13:10:00,184.3,0.5,46.1,6.55,50,0.51
2015,1/8/2026,13:08:00,187.5,0.41,31.4,6.55,49.9,0.41
2016,1/8/2026,13:06:00,187.7,0.4,30.7,6.55,49.9,0.41
2017,1/8/2026,13:04:00,186.9,0.4,31.5,6.55,50,0.43
2018,1/8/2026,13:02:00,186.8,0.4,32.4,6.55,49.9,0.43
2019,1/8/2026,13:00:00,188.2,0.41,33.4,6.55,50,0.43
2020,1/8/2026,12:58:00,187.4,0.41,32.5,6.55,50,0.42
2021,1/8/2026,12:56:00,186.4,0.44,37,6.55,50,0.45
2022,1/8/2026,12:54:00,188.2,0.47,41.9,6.55,50,0.48
2023,1/8/2026,12:52:00,184.8,0.4,31.9,6.55,50,0.43
2024,1/8/2026,12:50:00,187.1,0.39,30,6.54,50,0.41
2025,1/8/2026,12:48:00,186.1,0.41,33.6,6.54,50,0.44
2026,1/8/2026,12:46:00,190.2,0.43,37.4,6.54,50,0.45
2027,1/8/2026,12:44:00,187.5,0.41,33.9,6.54,50,0.44
2028,1/8/2026,12:42:00,186,0.41,32.4,6.54,50,0.43
2029,1/8/2026,12:40:00,191.6,0.43,39.4,6.54,49.9,0.48
2030,1/8/2026,12:38:00,194.6,0.4,35.3,6.54,50,0.45
2031,1/8/2026,12:36:00,189.9,0.39,32.7,6.53,49.9,0.44
2032,1/8/2026,12:34:00,192.5,0.41,35.1,6.53,50,0.45
2033,1/8/2026,12:32:00,189.8,0.42,38.4,6.53,50,0.48
2034,1/8/2026,12:30:00,195.2,0.42,38.1,6.53,50,0.46
2035,1/8/2026,12:28:00,190.9,0.4,34,6.53,50,0.44
2036,1/8/2026,12:26:00,189.3,0.37,30.2,6.53,50,0.44
2037,1/8/2026,12:24:00,187.6,0.38,30.1,6.53,50,0.42
2038,1/8/2026,12:22:00,190.2,0.42,33.7,6.53,50,0.42
2039,1/8/2026,12:20:00,188.4,0.44,38.2,6.53,50,0.46
2040,1/8/2026,12:18:00,187.8,0.41,34.7,6.53,50,0.46
2041,1/8/2026,12:16:00,186.7,0.41,35,6.52,50,0.46
2042,1/8/2026,12:14:00,192.2,0.42,38.3,6.52,49.9,0.47
2043,1/8/2026,12:12:00,190.9,0.4,34.9,6.52,50,0.45
2044,1/8/2026,12:10:00,188.7,0.41,35.2,6.52,50,0.46
2045,1/8/2026,12:08:00,188.6,0.45,38.7,6.52,50,0.45
2046,1/8/2026,12:06:00,188.7,0.44,37.9,6.52,50,0.45
2047,1/8/2026,12:04:00,186.8,0.44,37.1,6.52,50,0.45
2048,1/8/2026,12:02:00,190.2,0.43,35,6.51,50,0.43
2049,1/8/2026,12:00:00,192.1,0.47,41.5,6.51,50,0.46
2050,1/8/2026,11:58:00,191.7,0.45,37.7,6.51,50,0.44
2051,1/8/2026,11:56:00,190.2,0.49,41.4,6.51,50,0.45
2052,1/8/2026,11:54:00,197.4,0.47,43.5,6.51,50,0.46
2053,1/8/2026,11:52:00,195.2,0.56,53.4,6.51,50,0.49
2054,1/8/2026,11:50:00,193.7,0.5,44.5,6.51,49.9,0.46
2055,1/8/2026,11:48:00,192.2,0.61,54,6.5,50,0.46
2056,1/8/2026,11:46:00,193.4,0.58,52,6.5,50,0.46
2057,1/8/2026,11:44:00,191.5,0.57,49.6,6.5,49.9,0.45
2058,1/8/2026,11:42:00,192.4,0.58,54.9,6.5,50,0.49
2059,1/8/2026,11:40:00,190.8,0.53,48.3,6.5,50,0.48
2060,1/8/2026,11:38:00,190.3,0.51,46.1,6.5,49.9,0.47
2061,1/8/2026,11:36:00,189.5,0.64,59,6.49,50,0.49
2062,1/8/2026,11:34:00,190.9,0.55,47.5,6.49,50,0.45
2063,1/8/2026,11:32:00,188.9,0.43,34.5,6.49,50,0.43
2064,1/8/2026,11:30:00,187.7,0.55,47.1,6.49,50,0.46
2065,1/8/2026,11:28:00,188.5,0.42,34.4,6.49,49.9,0.44
2066,1/8/2026,11:26:00,188.1,0.46,41.5,6.49,50,0.48
2067,1/8/2026,11:24:00,188.6,0.48,44.3,6.49,50,0.49
2068,1/8/2026,11:22:00,190,0.45,38.2,6.49,49.9,0.44
2069,1/8/2026,11:20:00,188.8,0.42,35.1,6.48,49.9,0.45
2070,1/8/2026,11:18:00,190.9,0.44,37.5,6.48,50,0.45
2071,1/8/2026,11:16:00,189.9,0.42,35.5,6.48,50,0.45
2072,1/8/2026,11:14:00,192.4,0.44,39,6.48,49.9,0.46
2073,1/8/2026,11:12:00,190.8,0.43,37.2,6.48,50,0.45
2074,1/8/2026,11:10:00,189.8,0.44,37.7,6.48,49.9,0.46
2075,1/8/2026,11:08:00,188,0.44,40.4,6.48,50,0.49
2076,1/8/2026,11:06:00,192.1,0.42,39,6.47,50,0.49
2077,1/8/2026,11:04:00,191.1,0.42,35.4,6.47,49.9,0.45
2078,1/8/2026,11:02:00,192.9,0.44,37.7,6.47,50,0.45
2079,1/8/2026,11:00:00,192,0.43,36.3,6.47,49.9,0.44
2080,1/8/2026,10:58:00,193.6,0.44,37.8,6.47,50,0.45
2081,1/8/2026,10:56:00,189.9,0.49,46.5,6.47,50,0.5
2082,1/8/2026,10:54:00,192.3,0.51,50.2,6.47,50,0.51
2083,1/8/2026,10:52:00,187.3,0.47,42.7,6.47,49.9,0.48
2084,1/8/2026,10:50:00,192.3,0.47,43.4,6.47,50,0.48
2085,1/8/2026,10:48:00,187,0.49,44.2,6.46,50,0.49
2086,1/8/2026,10:46:00,191.1,0.47,41.6,6.46,50,0.47
2087,1/8/2026,10:44:00,190.2,0.43,34.7,6.46,49.9,0.43
2088,1/8/2026,10:42:00,191.7,0.42,35.5,6.46,50,0.44
2089,1/8/2026,10:40:00,192.9,0.41,32.9,6.46,50,0.42
2090,1/8/2026,10:38:00,190.3,0.39,33,6.46,50,0.45
2091,1/8/2026,10:36:00,193.4,0.5,45.1,6.46,49.9,0.47
2092,1/8/2026,10:34:00,190.8,0.38,32.5,6.45,50,0.44
2093,1/8/2026,10:32:00,191.4,0.39,33.1,6.45,50,0.45
2094,1/8/2026,10:30:00,187.3,0.39,32.9,6.45,50,0.45
2095,1/8/2026,10:28:00,189,0.4,33.7,6.45,50,0.45
2096,1/8/2026,10:26:00,189.5,0.39,32.8,6.45,50,0.45
2097,1/8/2026,10:24:00,189.4,0.39,33,6.45,50,0.45
2098,1/8/2026,10:22:00,189.2,0.4,34.3,6.45,49.9,0.45
2099,1/8/2026,10:20:00,188.6,0.4,33.8,6.45,50,0.45
2100,1/8/2026,10:18:00,185,0.44,35.2,6.45,50,0.44
2101,1/8/2026,10:16:00,186.6,0.4,32.7,6.45,50,0.44
2102,1/8/2026,10:14:00,188.2,0.4,33.4,6.44,50,0.45
2103,1/8/2026,10:12:00,190.8,0.41,35.1,6.44,49.9,0.45
2104,1/8/2026,10:10:00,192,0.38,32,6.44,50,0.44
2105,1/8/2026,10:08:00,194.8,0.34,27,6.44,50,0.41
2106,1/8/2026,10:06:00,192.3,0.44,42.3,6.44,50,0.5
2107,1/8/2026,10:04:00,196.7,0.38,33.9,6.44,50,0.45
2108,1/8/2026,10:02:00,194.6,0.4,34.6,6.44,50,0.45
2109,1/8/2026,10:00:00,187.9,0.42,35.9,6.44,50,0.45
2110,1/8/2026,9:58:00,187.5,0.36,29.2,6.43,50,0.43
2111,1/8/2026,9:56:00,190.4,0.4,35,6.43,50,0.46
2112,1/8/2026,9:54:00,189.6,0.38,31.6,6.43,50,0.44
2113,1/8/2026,9:52:00,187.4,0.37,30.5,6.43,50,0.44
2114,1/8/2026,9:50:00,185,0.38,31.4,6.43,50,0.45
2115,1/8/2026,9:48:00,191,0.36,28.3,6.43,50,0.41
2116,1/8/2026,9:46:00,186.9,0.38,29.1,6.43,50,0.41
2117,1/8/2026,9:44:00,187.7,0.36,29,6.43,50,0.43
2118,1/8/2026,9:42:00,191.3,0.38,31.4,6.43,50,0.44
2119,1/8/2026,9:40:00,190.2,0.4,35.2,6.43,49.9,0.46
2120,1/8/2026,9:38:00,191.7,0.38,32.5,6.42,50,0.45
2121,1/8/2026,9:36:00,193.2,0.41,37.1,6.42,50,0.47
2122,1/8/2026,9:34:00,194.5,0.38,33.3,6.42,50,0.45
2123,1/8/2026,9:32:00,193.5,0.46,44.3,6.42,50,0.5
2124,1/8/2026,9:30:00,191,0.47,43.6,6.42,49.9,0.48
2125,1/8/2026,9:28:00,192.3,0.43,39.8,6.42,50,0.48
2126,1/8/2026,9:26:00,192.1,0.45,41.5,6.42,50,0.48
2127,1/8/2026,9:24:00,188.3,0.46,37.3,6.41,49.9,0.43
2128,1/8/2026,9:22:00,192,0.39,34.9,6.41,50,0.47
2129,1/8/2026,9:20:00,185.3,0.51,45.2,6.41,50,0.48
2130,1/8/2026,9:18:00,189.2,0.41,33.7,6.41,50,0.44
2131,1/8/2026,9:16:00,188.8,0.48,44.7,6.41,50,0.49
2132,1/8/2026,9:14:00,189,0.43,35.6,6.41,49.9,0.44
2133,1/8/2026,9:12:00,189.9,0.42,35.4,6.41,50,0.45
2134,1/8/2026,9:10:00,190,0.4,34.4,6.41,49.9,0.46
2135,1/8/2026,9:08:00,189.2,0.4,33.8,6.41,50,0.45
2136,1/8/2026,9:04:00,189.6,0.4,33.4,6.4,49.9,0.44
2137,1/8/2026,9:02:00,191.4,0.35,28.8,6.4,50,0.43
2138,1/8/2026,9:00:00,192.7,0.35,28.6,6.4,50,0.43
2139,1/8/2026,8:58:00,189,0.34,27.7,6.4,49.9,0.43
2140,1/8/2026,8:56:00,191.3,0.36,30.9,6.4,50,0.44
2141,1/8/2026,8:54:00,197.7,0.33,27.2,6.4,50,0.41
2142,1/8/2026,8:52:00,194.4,0.34,28.4,6.4,49.9,0.43
2143,1/8/2026,8:50:00,194.8,0.34,28.2,6.4,50,0.43
2144,1/8/2026,8:48:00,192.1,0.4,31.6,6.39,50,0.41
2145,1/8/2026,8:46:00,194.8,0.44,38.5,6.39,49.9,0.45
2146,1/8/2026,8:44:00,195.3,0.43,40.5,6.39,50,0.49
2147,1/8/2026,8:42:00,192.9,0.46,44.4,6.39,49.9,0.5
2148,1/8/2026,8:40:00,197.2,0.39,34.6,6.39,50,0.45
2149,1/8/2026,8:38:00,195.6,0.4,34.6,6.39,50,0.45
2150,1/8/2026,8:36:00,190.4,0.47,46.1,6.39,49.9,0.51
2151,1/8/2026,8:34:00,190.3,0.47,44.5,6.39,50,0.5
2152,1/8/2026,8:32:00,191.2,0.5,50.9,6.39,50,0.53
2153,1/8/2026,8:30:00,188.7,0.44,39.7,6.38,50,0.48
2154,1/8/2026,8:28:00,188.5,0.44,40,6.38,50,0.48
2155,1/8/2026,8:26:00,191.2,0.35,29.1,6.38,50,0.43
2156,1/8/2026,8:24:00,190.2,0.37,27.4,6.38,50,0.39
2157,1/8/2026,8:22:00,188.1,0.37,27.9,6.38,49.9,0.41
2158,1/8/2026,8:20:00,190.1,0.35,28.4,6.38,50,0.43
2159,1/8/2026,8:18:00,189.5,0.47,40.3,6.38,49.9,0.46
2160,1/8/2026,8:16:00,189.3,0.52,48.2,6.37,49.9,0.49
2161,1/8/2026,8:14:00,190.1,0.55,52.2,6.37,50,0.5
2162,1/8/2026,8:12:00,190.6,0.42,38.5,6.37,49.9,0.48
2163,1/8/2026,8:10:00,190.7,0.38,33,6.37,49.9,0.46
2164,1/8/2026,8:08:00,190.6,0.35,28.5,6.37,49.9,0.43
2165,1/8/2026,8:06:00,186.5,0.43,39.9,6.37,50,0.5
2166,1/8/2026,8:04:00,190.8,0.35,27.8,6.37,50,0.42
2167,1/8/2026,8:02:00,189.5,0.45,43,6.37,49.9,0.51
2168,1/8/2026,8:00:00,190.8,0.39,31.3,6.36,50,0.42
2169,1/8/2026,7:58:00,189.9,0.36,27.4,6.36,50,0.4
2170,1/8/2026,7:56:00,193.1,0.37,27.6,6.36,50,0.39
2171,1/8/2026,7:54:00,190.9,0.37,30.4,6.36,50,0.43
2172,1/8/2026,7:52:00,193.8,0.37,32.1,6.36,49.9,0.45
2173,1/8/2026,7:50:00,199.8,0.34,28.3,6.36,50,0.41
2174,1/8/2026,7:48:00,198.3,0.39,34.7,6.36,50,0.45
2175,1/8/2026,7:46:00,198.2,0.37,31.6,6.36,50,0.43
2176,1/8/2026,7:44:00,198.2,0.51,46.8,6.36,50,0.47
2177,1/8/2026,7:42:00,195.4,0.37,31.3,6.36,50,0.43
2178,1/8/2026,7:40:00,197.2,0.37,31.6,6.35,50,0.43
2179,1/8/2026,7:38:00,193.7,0.35,27.9,6.35,50,0.42
2180,1/8/2026,7:36:00,190.5,0.43,39.1,6.35,50,0.48
2181,1/8/2026,7:34:00,190,0.38,32.7,6.35,50,0.45
2182,1/8/2026,7:32:00,188.8,0.4,32.9,6.35,49.9,0.44
2183,1/8/2026,7:30:00,192.5,0.42,36.3,6.35,50,0.45
2184,1/8/2026,7:28:00,193.1,0.54,50.3,6.35,50,0.48
2185,1/8/2026,7:26:00,193.1,0.55,52.5,6.34,50,0.49
2186,1/8/2026,7:24:00,191.5,0.57,53.9,6.34,50,0.5
2187,1/8/2026,7:22:00,192,0.55,50.9,6.34,49.9,0.49
2188,1/8/2026,7:20:00,192.1,0.35,29.8,6.34,50,0.44
2189,1/8/2026,7:18:00,192.8,0.36,31.9,6.34,50,0.46
2190,1/8/2026,7:16:00,193.7,0.31,24.4,6.34,50,0.41
2191,1/8/2026,7:14:00,196,0.36,33.3,6.34,50,0.47
2192,1/8/2026,7:12:00,196.8,0.36,32.1,6.34,50,0.45
2193,1/8/2026,7:10:00,198.1,0.29,22.4,6.34,50,0.39
2194,1/8/2026,7:08:00,198.4,0.36,33.4,6.34,50,0.46
2195,1/8/2026,7:06:00,198.6,0.36,32.5,6.33,50,0.45
2196,1/8/2026,7:04:00,198.7,0.36,33.1,6.33,50,0.46
2197,1/8/2026,7:02:00,197.4,0.35,31.6,6.33,50,0.45
2198,1/8/2026,7:00:00,194.1,0.35,31.2,6.33,50,0.46
2199,1/8/2026,6:58:00,195.3,0.32,26.1,6.33,50,0.42
2200,1/8/2026,6:56:00,194.2,0.35,31.6,6.33,50,0.46
2201,1/8/2026,6:54:00,194.2,0.37,35.2,6.33,50,0.48
2202,1/8/2026,6:52:00,190.1,0.36,32.1,6.33,50,0.47
2203,1/8/2026,6:50:00,191.5,0.31,24.7,6.33,50,0.42
2204,1/8/2026,6:48:00,189.5,0.37,32.9,6.32,50,0.48
2205,1/8/2026,6:46:00,187.7,0.35,29.6,6.32,50,0.45
2206,1/8/2026,6:44:00,188.1,0.35,30.7,6.32,50,0.46
2207,1/8/2026,6:42:00,188.6,0.37,33.1,6.32,50,0.48
2208,1/8/2026,6:40:00,190.6,0.33,27.3,6.32,50,0.44
2209,1/8/2026,6:38:00,193.7,0.31,24.5,6.32,50,0.41
2210,1/8/2026,6:36:00,197.4,0.33,27.6,6.32,50,0.43
2211,1/8/2026,6:34:00,195.3,0.37,34.3,6.32,50,0.47
2212,1/8/2026,6:32:00,194.6,0.31,25,6.32,50,0.41
2213,1/8/2026,6:30:00,193.8,0.33,28.5,6.32,50,0.44
2214,1/8/2026,6:28:00,194.1,0.36,32.5,6.32,50,0.46
2215,1/8/2026,6:26:00,195.5,0.29,21.7,6.31,49.9,0.38
2216,1/8/2026,6:24:00,197.4,0.3,23.4,6.31,50,0.39
2217,1/8/2026,6:22:00,192.1,0.32,26.5,6.31,49.9,0.43
2218,1/8/2026,6:20:00,191.7,0.31,24.6,6.31,50,0.41
2219,1/8/2026,6:18:00,192.5,0.29,21.9,6.31,50,0.39
2220,1/8/2026,6:16:00,193.5,0.28,21.1,6.31,50,0.38
2221,1/8/2026,6:14:00,191.5,0.31,23.9,6.31,50,0.41
2222,1/8/2026,6:12:00,193.3,0.29,21.5,6.31,50,0.39
2223,1/8/2026,6:10:00,196.2,0.3,23.1,6.31,50,0.4
2224,1/8/2026,6:08:00,199,0.33,28.3,6.31,50,0.43
2225,1/8/2026,6:06:00,199.1,0.31,24.7,6.31,50,0.4
2226,1/8/2026,6:04:00,198.5,0.31,25.3,6.3,50,0.42
2227,1/8/2026,6:02:00,199,0.28,21.1,6.3,50,0.37
2228,1/8/2026,6:00:00,197.4,0.31,25.1,6.3,49.9,0.41
2229,1/8/2026,5:58:00,197.9,0.32,26.8,6.3,50,0.42
2230,1/8/2026,5:56:00,196.3,0.3,22.6,6.3,50,0.38
2231,1/8/2026,5:54:00,199.2,0.3,23.1,6.3,50,0.39
2232,1/8/2026,5:52:00,194.2,0.34,29.2,6.3,50,0.44
2233,1/8/2026,5:50:00,195.6,0.34,28.9,6.3,50,0.44
2234,1/8/2026,5:48:00,195,0.35,29.1,6.3,50,0.43
2235,1/8/2026,5:46:00,195.4,0.31,23.2,6.3,49.9,0.39
2236,1/8/2026,5:44:00,198.2,0.34,29.5,6.3,50,0.43
2237,1/8/2026,5:42:00,198.7,0.32,26.3,6.3,49.9,0.41
